_id,school,shirt,demographic,first,year,age,gender,major,conduct,status,going,checked,door,dietary,probable,created,travel
{'$oid': '57f6ed525e80a65164c68006'},Kent State University at Kent,M,True,True,Graduate Student,23.0,male,DIGITAL SCIENCES,True,approved,True,False,False,['Other'],False,{'$date': '2016-10-07T00:33:22.691Z'},False
{'$oid': '57f6edb55e80a65164c68008'},Hudson High School,S,True,True,High School,14.0,male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2016-10-07T00:35:01.665Z'},True
{'$oid': '57f6f0c95e80a65164c68011'},Hudson High School,M,True,True,Sophomore,15.0,male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2016-10-07T00:48:09.622Z'},
{'$oid': '57f6fb5baecf8db56f9307b1'},University of Pennsylvania,M,True,True,Sophomore,20.0,male,Computer Science,True,approved,False,True,False,[],False,{'$date': '2016-10-07T01:33:15.986Z'},
{'$oid': '57f710e5fe653e1370805742'},Kent State University at Kent,L,True,False,Senior,25.0,male,Computer Science,True,approved,False,True,False,[],False,{'$date': '2016-10-07T03:05:09.793Z'},
{'$oid': '57f7a84cfe653e1370805751'},Kent State University at Kent,XXL,True,False,Senior,21.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-10-07T13:51:08.542Z'},
{'$oid': '57f7be70fe653e1370805757'},Hiram College,M,True,True,Junior,20.0,male,Applied Computer Science,True,approved,True,True,False,[],False,{'$date': '2016-10-07T15:25:36.685Z'},False
{'$oid': '57f7e816fe653e137080575c'},Kent State University at Kent,M,True,False,Senior,23.0,male,Computer Science,True,approved,False,True,False,[],False,{'$date': '2016-10-07T18:23:18.774Z'},
{'$oid': '57f7f392fe653e1370805763'},Youngstown State University,M,True,False,Senior,21.0,male,Mechanical Engineering,True,approved,False,False,False,[],False,{'$date': '2016-10-07T19:12:18.501Z'},
{'$oid': '57f7feaa38f6606f0e250c7d'},Kent State University at Kent,M,True,False,Senior,24.0,other,Computer Engineering Tech,True,approved,False,True,False,['Vegetarian'],True,{'$date': '2016-10-07T19:59:38.409Z'},
{'$oid': '57f80c9138f6606f0e250c8d'},Kent State University at Kent,M,True,True,Junior,20.0,male,Digital Sciences,True,pending,False,True,False,[],False,{'$date': '2016-10-07T20:58:57.829Z'},
{'$oid': '57f80c9f38f6606f0e250c90'},Kent State University at Kent,M,True,True,Junior,20.0,male,Digital Science,True,pending,False,True,False,[],False,{'$date': '2016-10-07T20:59:11.905Z'},
{'$oid': '57f80d7c38f6606f0e250c94'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:02:52.566Z'},
{'$oid': '57f80dd138f6606f0e250c96'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:04:17.166Z'},
{'$oid': '57f80dd838f6606f0e250c98'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:04:24.352Z'},
{'$oid': '57f80e7138f6606f0e250ca0'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:06:57.348Z'},
{'$oid': '57f80f5f38f6606f0e250cac'},Kent State University at Kent,M,True,True,Sophomore,18.0,male,Computer Science,True,pending,False,False,False,[],False,{'$date': '2016-10-07T21:10:55.116Z'},
{'$oid': '57f80ff338f6606f0e250cb2'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:13:23.721Z'},
{'$oid': '57f8115e38f6606f0e250cb6'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:19:26.962Z'},
{'$oid': '57f8126538f6606f0e250cbc'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:23:49.085Z'},
{'$oid': '57f8148238f6606f0e250cc4'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:32:50.648Z'},
{'$oid': '57f814ab38f6606f0e250cc7'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:33:31.989Z'},
{'$oid': '57f81a2438f6606f0e250cda'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T21:56:52.746Z'},
{'$oid': '57f8251138f6606f0e250d06'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T22:43:29.785Z'},
{'$oid': '57f8259538f6606f0e250d0b'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T22:45:41.294Z'},
{'$oid': '57f826f138f6606f0e250d15'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T22:51:29.852Z'},
{'$oid': '57f829c438f6606f0e250d1c'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T23:03:32.377Z'},
{'$oid': '57f82e6738f6606f0e250d2a'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T23:23:19.526Z'},
{'$oid': '57f82e6d38f6606f0e250d2e'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T23:23:25.534Z'},
{'$oid': '57f82f3738f6606f0e250d37'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T23:26:47.773Z'},
{'$oid': '57f82f3b38f6606f0e250d3a'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T23:26:51.135Z'},
{'$oid': '57f82f9338f6606f0e250d3e'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2016-10-07T23:28:19.180Z'},False
{'$oid': '57f82fc338f6606f0e250d3f'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T23:29:07.795Z'},
{'$oid': '57f8341638f6606f0e250d52'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-07T23:47:34.257Z'},
{'$oid': '57f836d738f6606f0e250d56'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2016-10-07T23:59:19.013Z'},False
{'$oid': '57f837d738f6606f0e250d57'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2016-10-08T00:03:35.494Z'},False
{'$oid': '57f8384938f6606f0e250d59'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:05:29.534Z'},
{'$oid': '57f839d738f6606f0e250d63'},Kent State University at Kent,S,True,True,Senior,19.0,female,Pre-Medicine,True,pending,False,True,False,[],False,{'$date': '2016-10-08T00:12:07.598Z'},
{'$oid': '57f83b0338f6606f0e250d69'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:17:07.236Z'},
{'$oid': '57f83bcf38f6606f0e250d70'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:20:31.464Z'},
{'$oid': '57f83ec838f6606f0e250d77'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:33:12.154Z'},
{'$oid': '57f83edd38f6606f0e250d79'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:33:33.768Z'},
{'$oid': '57f83f0838f6606f0e250d7b'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:34:16.133Z'},
{'$oid': '57f83f2a38f6606f0e250d7d'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:34:50.178Z'},
{'$oid': '57f83f2f38f6606f0e250d7f'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:34:55.225Z'},
{'$oid': '57f83f8e38f6606f0e250d82'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:36:30.356Z'},
{'$oid': '57f83f9638f6606f0e250d84'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:36:38.395Z'},
{'$oid': '57f83fb138f6606f0e250d86'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:37:05.710Z'},
{'$oid': '57f841a138f6606f0e250d8e'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:45:21.658Z'},
{'$oid': '57f841bc38f6606f0e250d90'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:45:48.838Z'},
{'$oid': '57f841e238f6606f0e250d94'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:46:26.454Z'},
{'$oid': '57f8424538f6606f0e250d97'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:48:05.819Z'},
{'$oid': '57f842c738f6606f0e250d9b'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:50:15.800Z'},
{'$oid': '57f842c938f6606f0e250d9d'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:50:17.610Z'},
{'$oid': '57f842e338f6606f0e250da0'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T00:50:43.824Z'},
{'$oid': '57f8430a38f6606f0e250da3'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2016-10-08T00:51:22.123Z'},False
{'$oid': '57f8458038f6606f0e250dab'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T01:01:52.411Z'},
{'$oid': '57f84ff538f6606f0e250db8'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T01:46:29.208Z'},
{'$oid': '57f8501438f6606f0e250dba'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2016-10-08T01:47:00.615Z'},False
{'$oid': '57f8590c38f6606f0e250dbc'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T02:25:16.491Z'},
{'$oid': '57f8598e38f6606f0e250dbe'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T02:27:26.144Z'},
{'$oid': '57f859d538f6606f0e250dc0'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T02:28:37.694Z'},
{'$oid': '57f85f3a38f6606f0e250dc3'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T02:51:38.830Z'},
{'$oid': '57f8614138f6606f0e250dc6'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T03:00:17.498Z'},
{'$oid': '57f867c338f6606f0e250dca'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T03:28:03.497Z'},
{'$oid': '57f86b1138f6606f0e250dce'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2016-10-08T03:42:09.055Z'},False
{'$oid': '57f8715380b22c93172455f2'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T04:08:51.456Z'},
{'$oid': '57f874b780b22c93172455f5'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T04:23:19.472Z'},
{'$oid': '57f87f95526edc4519e93430'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T05:09:41.840Z'},
{'$oid': '57f87fb3526edc4519e93432'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T05:10:11.099Z'},
{'$oid': '57f9184c526edc4519e93445'},Kent State University at Kent,S,True,True,Graduate Student,21.0,female,Engineering technology,True,pending,False,False,False,[],False,{'$date': '2016-10-08T16:01:16.745Z'},True
{'$oid': '57f91982526edc4519e93447'},,,True,,,,,,True,approved,True,True,True,[],False,{'$date': '2016-10-08T16:06:26.047Z'},False
{'$oid': '57f93479526edc4519e93450'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T18:01:29.316Z'},
{'$oid': '57f93531526edc4519e93452'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T18:04:33.858Z'},
{'$oid': '57f936e7526edc4519e93454'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T18:11:51.346Z'},
{'$oid': '57f93736526edc4519e93456'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T18:13:10.714Z'},
{'$oid': '57f949dc526edc4519e9345c'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T19:32:44.937Z'},
{'$oid': '57f970c6526edc4519e93460'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T22:18:46.561Z'},
{'$oid': '57f970c6526edc4519e93461'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T22:18:46.572Z'},
{'$oid': '57f983a1526edc4519e93466'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-08T23:39:13.654Z'},
{'$oid': '57f98f50526edc4519e93468'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-09T00:29:04.549Z'},
{'$oid': '57f9983e526edc4519e9346c'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-09T01:07:10.481Z'},
{'$oid': '57f99912526edc4519e9346f'},,,,,,,,,,approved,True,True,True,[],False,{'$date': '2016-10-09T01:10:42.781Z'},
